time,open,high,low,close,tick_volume
2020-08-19,12036.18,12096.39,11554.57,11711.66,2859186
2020-08-20,11711.41,11892.11,11674.42,11859.06,1847199
2020-08-21,11842.04,11891.12,11589.12,11621.62,1611134
2020-08-24,11641.22,11830.42,11586.76,11734.13,1368158
2020-08-25,11707.66,11789.13,11108.55,11260.79,1993443
2020-08-26,11254.83,11546.87,11242.75,11503.15,1718126
2020-08-27,11502.99,11595.41,11116.3,11260.62,2068774
2020-08-28,11236.65,11553.17,11190.3,11497.19,1439551
2020-08-31,11608.47,11778.44,11572.48,11676.03,1397278
2020-09-01,11646.16,12058.92,11510.54,12019.96,1878445
2020-09-02,11988.51,12061.3,11132.6,11374.92,2563111
2020-09-03,11337.35,11481.96,10450.19,10778.62,3176895
2020-09-04,10750.09,10800.92,9858.45,10592.8,4079416
2020-09-07,10217.11,10350.63,9872.9,10130.17,2663826
2020-09-08,10171.53,10445.06,9916.9,10017.17,2780246
2020-09-09,9989.44,10349.67,9827.78,10257.17,2088182
2020-09-10,10242.01,10488.17,10172.4,10298.92,2003963
2020-09-11,10301.52,10382.17,10199.36,10327.92,1445228
2020-09-14,10292.05,10758.13,10250.92,10691.42,1663285
2020-09-15,10692.6,10935.98,10612.69,10864.42,2007374
2020-09-16,10848.1,11098.92,10660.17,10989.42,2073678
2020-09-17,10982.67,11045.81,10738.56,10934.42,1815654
2020-09-18,10927.99,11043.68,10810.67,10887.42,1333099
2020-09-21,10850.66,10995.96,10274.84,10479.23,2158306
2020-09-22,10458.53,10533.88,10346.72,10513.67,1664782
2020-09-23,10474.69,10573.55,10128.65,10213.76,1484073
2020-09-24,10237.74,10713.27,10188.17,10637.17,1686149
2020-09-25,10627.51,10788.06,10552.65,10713.42,1445797
2020-09-28,10700.71,10950.83,10693.18,10869.17,1486910
2020-09-29,10854.22,10890.92,10613.57,10756.17,1539524
2020-09-30,10748.0,10863.36,10661.4,10706.92,1343775
2020-10-01,10698.13,10927.42,10433.96,10607.92,1652518
2020-10-02,10616.86,10662.67,10370.09,10543.92,1752584
2020-10-05,10654.9,10774.92,10618.96,10746.92,1160017
2020-10-06,10714.77,10803.42,10518.78,10542.28,1300219
2020-10-07,10523.94,10682.92,10499.0,10666.67,959722
2020-10-08,10659.15,10957.42,10533.78,10892.42,1072066
2020-10-09,10870.68,11105.33,10793.09,11039.99,984228
2020-10-12,11266.12,11591.17,11196.22,11567.17,1296476
2020-10-13,11546.95,11724.36,11297.25,11428.21,1752918
2020-10-14,11408.97,11556.01,11291.33,11387.81,1293524
2020-10-15,11365.31,11610.39,11205.68,11540.66,1168820
2020-10-16,11490.71,11548.31,11186.59,11311.05,1507398
2020-10-19,11420.98,11829.5,11409.61,11735.55,1340076
2020-10-20,11720.12,12061.4,11680.55,11903.55,1932589
2020-10-21,11890.64,12915.47,11881.53,12850.53,2888354
2020-10-22,12860.04,13252.92,12684.41,13130.68,3574669
2020-10-23,13121.18,13205.03,12728.26,12945.2,2459384
2020-10-26,13042.11,13251.53,12775.45,13020.27,2383030
2020-10-27,13033.99,13767.77,12995.86,13636.86,2665910
2020-10-28,13638.94,13867.27,12885.95,13209.52,3908885
2020-10-29,13186.34,13658.46,12983.05,13490.87,3102276
2020-10-30,13447.83,13677.66,13115.21,13641.41,3494538
2020-11-02,13805.07,13845.27,13211.67,13621.03,2760738
2020-11-03,13611.53,13806.03,13289.79,13740.52,2612538
2020-11-04,13697.71,14272.17,13531.59,13999.65,4089994
2020-11-05,14015.69,15300.98,14007.19,15260.27,5055273
2020-11-06,15197.18,15979.81,15180.73,15566.77,5920744
2020-11-09,15367.49,15843.23,14806.41,15391.77,4602274
2020-11-10,15351.75,15481.29,15083.42,15394.78,3667887
2020-11-11,15394.07,15992.95,15286.53,15810.94,308763
2020-11-12,15813.51,16217.59,15448.22,16161.41,302394
2020-11-13,16196.41,16498.53,15962.59,16295.52,255372
2020-11-16,15839.17,16894.64,15784.5,16735.98,297837
2020-11-17,16690.98,17877.22,16570.53,17633.55,243578
2020-11-18,17543.51,18472.93,17222.72,17794.49,346930
2020-11-19,17805.55,18180.91,17344.91,17932.97,243107
2020-11-20,17919.5,18827.84,17711.11,18594.76,301294
2020-11-23,18575.64,18790.82,17955.66,18426.58,279741
2020-11-24,18404.01,19444.49,18019.64,18963.61,277144
2020-11-25,18945.5,19507.32,18558.62,18855.72,283932
2020-11-26,18857.5,18929.13,16150.59,17090.13,455924
2020-11-27,17043.2,17463.78,16438.02,17020.31,490415
2020-11-30,18152.02,19837.15,18081.07,19372.58,232298
2020-12-01,19298.09,19908.33,18074.21,19072.33,222011
2020-12-02,19078.33,19342.93,18330.42,19157.63,173006
2020-12-03,19187.63,19625.43,18866.61,19464.18,166662
2020-12-04,19462.2,19559.42,18688.97,18831.62,165383
2020-12-07,19250.31,19436.27,18899.39,19080.42,167605
2020-12-08,19062.1,19310.45,18605.54,18771.98,195164
2020-12-09,18811.48,18825.12,17628.46,18508.2,211599
2020-12-10,18568.0,18641.96,17898.21,18344.33,236682
2020-12-11,18365.89,18392.28,17534.32,18101.3,262094
2020-12-14,19159.86,19341.74,18968.23,19192.43,204716
2020-12-15,19191.49,19565.84,19021.54,19427.68,187919
2020-12-16,19389.31,21303.79,19284.02,21233.56,220169
2020-12-17,21287.08,23744.17,21204.14,22769.63,257795
2020-12-18,22843.31,23288.07,22344.48,22920.68,208310
2020-12-21,23246.02,24122.14,21856.74,23131.92,228579
2020-12-22,23096.58,23623.1,22371.94,23432.19,223829
2020-12-23,23376.94,24073.99,22740.67,23294.78,219575
2020-12-24,23283.52,23476.62,22590.22,23321.08,204922
2020-12-28,26326.42,27454.94,25153.26,26625.21,228801
2020-12-29,26639.9,27186.88,25823.42,26871.89,228017
2020-12-30,26914.47,29010.5,26880.26,28894.7,236650
2020-12-31,28895.64,29312.12,27892.13,28908.02,232357
2021-01-04,33395.69,33669.27,27013.48,31044.46,354964
2021-01-05,30992.72,34275.5,29892.44,33807.28,380689
2021-01-06,33982.18,36514.46,33345.45,35848.66,194413
2021-01-07,35985.16,40427.2,35981.49,39586.64,217877
2021-01-08,39520.9,41976.74,36513.94,39934.2,341987
2021-01-11,38171.77,39018.18,30279.49,34032.88,300754
2021-01-12,33756.56,36636.25,32497.45,34723.8,191402
2021-01-13,34926.41,37417.5,32320.45,37217.13,183789
2021-01-14,37591.93,40087.59,36717.85,38825.42,134820
2021-01-15,38560.41,39682.58,34310.45,36177.27,176795
2021-01-16,36537.41,37890.05,35467.48,37169.81,82186
2021-01-17,35853.59,36801.64,33815.13,36483.53,122898
2021-01-18,36483.53,37405.04,34751.19,36167.78,106858
2021-01-19,36167.78,37811.63,36065.1,36402.04,167458
2021-01-20,36393.55,36717.98,33376.57,34846.1,148206
2021-01-21,34846.1,35614.83,30985.71,31174.33,145874
2021-01-22,31168.54,33857.66,28804.93,33281.1,175602
2021-01-23,32869.56,33492.92,31380.0,31705.05,118786
2021-01-24,32300.65,33079.63,30940.79,31873.57,152022
2021-01-25,31875.57,34879.84,31668.06,32663.3,246843
2021-01-26,32668.3,32832.38,30812.57,31975.99,331862
2021-01-27,31975.99,32924.16,29145.17,30958.74,342060
2021-01-28,30958.74,33340.69,29864.12,33197.9,275602
2021-01-29,33197.9,38622.25,31976.75,34570.28,309457
2021-01-30,34106.0,34921.89,32835.86,34262.11,189234
2021-01-31,34655.31,34792.34,32164.49,32586.19,335198
2021-02-01,32555.91,34702.59,32317.48,33659.47,366421
2021-02-02,33628.13,36003.72,33409.29,35658.17,334773
2021-02-03,35622.34,37461.07,35375.81,37281.71,260485
2021-02-04,37238.1,38752.83,36163.81,37656.08,191069
2021-02-05,37622.09,38348.3,36587.36,37849.27,200494
2021-02-06,37808.21,40619.5,37769.64,40323.44,123507
2021-02-07,40037.95,40511.58,37352.77,38581.44,215692
2021-02-08,38529.45,44830.24,38035.76,44658.11,229903
2021-02-09,44616.98,48218.29,44300.11,47320.9,230597
2021-02-10,47259.58,47389.9,43721.05,45015.64,166163
2021-02-11,44954.01,48675.32,43996.44,46905.29,164094
2021-02-12,46838.3,48951.78,46165.12,47909.27,170858
2021-02-13,47889.23,48204.23,46267.74,46613.64,79216
2021-02-14,47182.49,49711.39,46901.19,48869.91,134017
2021-02-15,48773.84,49317.43,45760.57,48171.8,163055
2021-02-16,48153.46,50596.74,47003.86,48569.06,212477
2021-02-17,48526.48,52648.43,48476.5,52402.09,196027
2021-02-18,52275.67,52553.97,50794.56,52011.38,147951
2021-02-19,51964.73,56354.54,50688.1,55501.95,174886
2021-02-20,55442.86,57545.15,55019.13,56330.28,241739
2021-02-21,56399.54,58314.2,53899.5,57305.01,163702
2021-02-22,57203.74,57630.74,46342.7,54940.36,224774
2021-02-23,54888.79,55024.68,44838.84,47936.85,300079
2021-02-24,47898.05,51392.89,46948.43,48685.57,294190
2021-02-25,48678.27,52068.31,47989.03,47989.13,315090
2021-02-26,48006.95,48798.36,44092.51,45940.75,345813
2021-02-27,45427.96,48351.02,45338.14,47087.45,244285
2021-02-28,46791.16,46825.27,42960.64,45229.6,251560
2021-03-01,45176.48,49538.16,44846.81,48846.66,294654
2021-03-02,48794.62,50237.26,46999.71,47422.67,254554
2021-03-03,47441.58,52613.0,47389.17,50891.62,222307
2021-03-04,50744.46,51778.78,47410.98,47895.65,236819
2021-03-05,48145.59,49450.53,46227.6,49103.99,204072
2021-03-06,49059.8,49166.0,47018.93,47572.88,133311
2021-03-07,48680.19,51336.34,48630.69,50048.59,146494
2021-03-08,49993.25,51991.94,49280.97,51866.77,199396
2021-03-09,51647.13,54798.11,51345.47,54296.01,201875
2021-03-10,54262.68,57393.01,52929.55,56912.95,191447
2021-03-11,56904.58,57934.29,54238.63,57683.25,186736
2021-03-12,57623.45,58131.87,54994.18,56814.47,205119
2021-03-13,57237.43,60401.06,56056.56,59683.76,365461
2021-03-14,61084.82,61671.49,59231.85,60288.06,139141
2021-03-15,60417.2,60743.07,54504.85,56366.65,221939
2021-03-16,56440.25,56958.29,53163.5,56336.53,235464
2021-03-17,56331.8,58309.53,54089.77,57835.48,230756
2021-03-18,57824.82,60070.31,56912.34,57499.79,200732
2021-03-19,57518.79,59447.08,56228.4,58233.14,206284
2021-03-20,58476.06,59854.55,57788.64,59004.52,123333
2021-03-21,58415.48,58822.56,55427.15,57807.57,179650
2021-03-22,57936.57,58420.7,54131.98,54585.87,204945
2021-03-23,54766.9,55849.56,52929.6,54323.52,260691
2021-03-24,54390.68,57200.26,53167.86,54154.64,263687
2021-03-25,53771.28,54201.85,50369.3,51971.38,271192
2021-03-26,52157.88,54284.93,51203.61,54092.61,179979
2021-03-27,54562.76,55556.83,53919.06,54713.59,93313
2021-03-28,55804.2,56598.48,54661.37,54836.92,113879
2021-03-29,54958.74,58364.3,54783.5,57153.36,106747
2021-03-30,57317.36,59399.05,56995.57,58619.9,109166
2021-03-31,58632.4,59799.72,56790.13,58904.73,122813
2021-04-01,58966.73,59487.91,57870.96,58820.2,132488
2021-04-02,58810.7,60083.11,58415.56,58682.85,137422
2021-04-03,58721.76,59793.6,58607.58,59412.15,93266
2021-04-04,58076.49,58501.66,56462.07,58039.4,145386
2021-04-05,57986.68,59260.39,56789.7,58792.64,162840
2021-04-06,58783.99,59474.85,57300.55,58238.15,169551
2021-04-07,58194.37,58648.47,55425.56,56152.38,165995
2021-04-08,56124.3,58156.6,55682.87,57661.9,138869
2021-04-09,57561.95,58891.3,57429.44,58289.1,119561
2021-04-10,58136.14,61094.12,57833.02,60456.9,44512
2021-04-11,58602.76,60678.3,58601.86,59630.9,101668
2021-04-12,59534.53,61198.85,59367.35,59970.39,121906
2021-04-13,59869.79,63728.76,59699.4,63192.9,155315
2021-04-14,63110.78,64890.26,61235.74,62315.15,229695
2021-04-15,62523.53,63655.44,62012.22,63369.15,192545
2021-04-16,63451.26,63829.86,60000.21,61928.25,215254
2021-04-17,61701.28,62565.58,60340.04,61120.15,111153
2021-04-18,60785.45,61007.02,46794.76,56260.64,170779
2021-04-19,56207.64,57603.57,54281.95,56171.15,178036
2021-04-20,56270.07,57083.79,53385.67,56798.65,156666
2021-04-21,56770.96,57090.79,54294.71,55037.67,158635
2021-04-22,54983.56,55479.15,51368.96,51796.0,187591
2021-04-23,51038.0,52236.67,47287.76,50599.61,199846
2021-04-24,50543.0,51238.4,48721.81,49590.58,106121
2021-04-25,50878.32,51046.86,47892.37,47989.87,143115
2021-04-26,47929.82,54393.65,46979.39,53270.65,191663
2021-04-27,52669.78,55385.65,52598.9,55111.59,161377
2021-04-28,54847.6,56452.06,53851.9,54391.54,160569
2021-04-29,54119.33,55225.98,52344.05,52977.9,156347
2021-04-30,52880.57,57405.92,52736.72,56764.65,140025
2021-05-01,56966.14,58528.67,56875.64,57670.58,71381
2021-05-02,57549.89,58011.29,56003.49,57036.76,91781
2021-05-03,57043.4,58983.42,56224.4,56835.49,122833
2021-05-04,56776.67,57526.98,53214.2,54807.02,144916
2021-05-05,54404.04,57944.65,52886.65,56818.49,143547
2021-05-06,56761.35,58370.51,55207.76,55956.0,122482
2021-05-07,55974.47,58732.84,55262.01,57529.46,147140
2021-05-08,57440.42,59476.57,56776.03,58910.87,94072
2021-05-09,58815.63,59283.13,56226.31,57929.36,122807
2021-05-10,57855.59,59609.39,53452.4,55275.24,153897
2021-05-11,55482.96,56952.37,54457.41,56886.3,153875
2021-05-12,56826.8,58034.66,53529.76,54501.83,143591
2021-05-13,54307.14,54813.87,44990.15,49213.76,173425
2021-05-14,49061.33,51586.01,48404.09,49249.75,142011
2021-05-15,49710.71,50725.68,47809.36,49040.92,73047
2021-05-16,48415.75,49804.8,43717.84,43870.61,120967
2021-05-17,44712.91,46631.09,41996.19,44845.11,184487
2021-05-18,44352.71,45832.19,42373.57,43286.58,186948
2021-05-19,43376.86,43574.33,28318.15,38378.83,192279
2021-05-20,38654.27,42533.97,34861.31,40032.35,188238
2021-05-21,39825.69,42304.33,35205.2,35284.81,168097
2021-05-22,36318.26,38871.45,35209.96,38367.23,119325
2021-05-23,37983.67,38385.87,31045.35,33624.43,189108
2021-05-24,33854.85,39926.32,33630.12,38993.87,190168
2021-05-25,39120.34,39850.45,36445.7,37635.71,184563
2021-05-26,37564.67,40917.08,37424.74,38721.08,178085
2021-05-27,38728.11,40411.09,37184.35,38458.33,179827
2021-05-28,38154.28,39182.43,35101.52,35273.99,202297
2021-05-29,35035.69,37322.19,34123.14,34884.42,116721
2021-05-30,34310.42,36494.05,33387.24,36096.7,150706
2021-05-31,35930.2,37467.6,34167.46,36656.58,167805
2021-06-01,36747.34,37909.83,35615.59,36308.09,180082
2021-06-02,36216.65,38236.24,35895.89,37756.83,151574
2021-06-03,37722.37,39486.33,37171.15,38666.83,153857
2021-06-04,38908.29,39287.08,35530.01,36982.58,157459
2021-06-05,37193.58,37923.82,35234.55,35744.83,80814
2021-06-06,35622.96,36469.31,34789.79,35941.82,106953
2021-06-07,35769.62,36808.03,33978.3,34449.32,144838
2021-06-08,34541.34,34571.32,30965.05,33619.99,186296
2021-06-09,33495.65,36971.08,32421.83,36400.44,188188
2021-06-10,36291.48,38410.85,35799.62,36413.14,178165
2021-06-11,36370.77,37683.27,35900.63,37230.89,165273
2021-06-12,36937.64,37494.79,34585.04,35997.39,99616
2021-06-13,35934.64,39336.48,34767.69,39336.48,122803
2021-06-14,39073.98,41043.39,38680.67,39816.14,172393
2021-06-15,40196.1,41317.89,39491.07,39952.14,172306
